"Date","Open","High","Low","Close","EMA5","EMA10","EMA20"
"20020111","700.000000","750.000000","700.000000","725.000000","683.620676","661.798527","644.680321"
"20020114","725.000000","725.000000","700.000000","700.000000","689.080450","668.744249","649.948862"
"20020115","725.000000","725.000000","700.000000","700.000000","692.720300","674.427113","654.715637"
"20020116","700.000000","800.000000","700.000000","750.000000","711.813534","688.167638","663.790338"
"20020117","750.000000","825.000000","750.000000","825.000000","749.542356","713.046249","679.143639"
"20020118","800.000000","825.000000","750.000000","750.000000","749.694904","719.765113","685.891864"
"20020121","750.000000","775.000000","750.000000","750.000000","749.796603","725.262365","691.997401"
"20020122","750.000000","800.000000","750.000000","775.000000","758.197735","734.305571","699.902410"
"20020123","775.000000","800.000000","775.000000","775.000000","763.798490","741.704558","707.054562"
"20020124","800.000000","825.000000","800.000000","800.000000","775.865660","752.303730","715.906508"
"20020125","800.000000","850.000000","800.000000","850.000000","800.577107","770.066688","728.677317"
"20020128","825.000000","825.000000","800.000000","800.000000","800.384738","775.509108","735.469954"
"20020129","800.000000","825.000000","800.000000","825.000000","808.589825","784.507452","743.996625"
"20020130","800.000000","800.000000","775.000000","775.000000","797.393217","782.778825","746.949327"
"20020201","775.000000","800.000000","775.000000","800.000000","798.262145","785.909947","752.001772"
"20020204","775.000000","775.000000","750.000000","775.000000","790.508096","783.926321","754.192079"
"20020205","775.000000","775.000000","750.000000","775.000000","785.338731","782.303353","756.173786"
"20020206","775.000000","775.000000","750.000000","775.000000","781.892487","780.975471","757.966759"
"20020207","750.000000","750.000000","725.000000","725.000000","762.928325","770.798112","754.827068"
"20020208","725.000000","725.000000","700.000000","700.000000","741.952217","757.925728","749.605442"
"20020211","725.000000","725.000000","700.000000","725.000000","736.301478","751.939232","747.262067"
"20020213","725.000000","725.000000","700.000000","700.000000","724.200985","742.495736","742.760917"
"20020214","725.000000","725.000000","700.000000","725.000000","724.467323","739.314693","741.069402"
"20020215","725.000000","775.000000","725.000000","775.000000","741.311549","745.802930","744.300887"
"20020218","750.000000","800.000000","750.000000","775.000000","752.541033","751.111489","747.224612"
"20020219","775.000000","800.000000","750.000000","775.000000","760.027355","755.454854","749.869887"
"20020220","750.000000","800.000000","750.000000","800.000000","773.351570","763.553972","754.644184"
"20020221","775.000000","825.000000","775.000000","775.000000","773.901047","765.635068","756.582833"
