"Date","Open","High","Low","Close","EMA5","EMA10","EMA20"
"20081030","0.000000","0.017032","0.010638","0.040000","0.207975","0.221591","0.240981"
"20081031","0.048387","0.055961","0.053191","0.072000","0.219187","0.225607","0.241479"
"20081103","0.072581","0.070560","0.077128","0.085333","0.230390","0.230945","0.243014"
"20081104","0.064516","0.065693","0.066489","0.077333","0.235622","0.234081","0.243752"
"20081105","0.075269","0.070560","0.085106","0.088000","0.242092","0.238288","0.245288"
"20081106","0.069892","0.055961","0.063830","0.080000","0.244169","0.240499","0.246027"
"20081107","0.072581","0.068127","0.074468","0.090667","0.248536","0.243949","0.247563"
"20081110","0.083333","0.075426","0.090426","0.093333","0.252193","0.247182","0.249170"
"20081111","0.080645","0.065693","0.085106","0.093333","0.254632","0.249828","0.250625"
"20081112","0.086022","0.065693","0.090426","0.090667","0.255511","0.251582","0.251723"
"20081113","0.061828","0.065693","0.071809","0.074667","0.251623","0.250555","0.251415"
"20081114","0.075269","0.065693","0.079787","0.093333","0.254252","0.252587","0.252655"
"20081117","0.077957","0.063260","0.069149","0.074667","0.250784","0.251378","0.252258"
"20081118","0.053763","0.038929","0.053191","0.064000","0.245489","0.248748","0.251030"
"20081119","0.061828","0.051095","0.055851","0.077333","0.245688","0.248647","0.251004"
"20081120","0.053763","0.046229","0.061170","0.072000","0.244329","0.247744","0.250547"
"20081121","0.048387","0.034063","0.047872","0.058667","0.239694","0.244954","0.249048"
"20081124","0.048387","0.038929","0.055851","0.064000","0.238096","0.243492","0.248125"
"20081125","0.056452","0.046229","0.063830","0.066667","0.237776","0.242706","0.247508"
"20081126","0.056452","0.048662","0.066489","0.074667","0.239800","0.243293","0.247601"
"20081127","0.072581","0.055961","0.066489","0.072000","0.240404","0.243364","0.247468"
"20081128","0.075269","0.055961","0.066489","0.072000","0.240806","0.243421","0.247347"
"20081201","0.061828","0.055961","0.063830","0.072000","0.241074","0.243469","0.247238"
"20081202","0.051075","0.046229","0.055851","0.069333","0.240507","0.243097","0.246923"
"20081203","0.064516","0.048662","0.071809","0.069333","0.240129","0.242793","0.246637"
"20081204","0.064516","0.060827","0.074468","0.077333","0.242115","0.243775","0.247030"
"20081205","0.064516","0.055961","0.074468","0.082667","0.244930","0.245399","0.247819"
"20081209","0.080645","0.075426","0.087766","0.101333","0.252026","0.249599","0.250054"
"20081210","0.094086","0.077859","0.098404","0.096000","0.255266","0.252215","0.251641"
"20081211","0.088710","0.080292","0.095745","0.101333","0.258917","0.255176","0.253511"
"20081212","0.091398","0.070560","0.082447","0.080000","0.255385","0.254317","0.253467"
"20081215","0.077957","0.090024","0.087766","0.120000","0.264217","0.259767","0.256683"
"20081216","0.110215","0.087591","0.109043","0.114667","0.268613","0.263406","0.259158"
"20081217","0.110215","0.094891","0.117021","0.125333","0.274526","0.268025","0.262267"
"20081218","0.118280","0.097324","0.122340","0.125333","0.278469","0.271803","0.265079"
"20081219","0.112903","0.099757","0.122340","0.125333","0.281097","0.274895","0.267624"
"20081222","0.118280","0.099757","0.119681","0.125333","0.282849","0.277424","0.269926"
"20081223","0.118280","0.097324","0.125000","0.125333","0.284017","0.279494","0.272009"
"20081224","0.120968","0.099757","0.122340","0.120000","0.283305","0.280367","0.273459"
"20081226","0.112903","0.094891","0.119681","0.125333","0.284321","0.281901","0.275205"
"20081230","0.118280","0.107056","0.127660","0.130667","0.286490","0.283977","0.277220"
"20090105","0.134409","0.124088","0.132979","0.157333","0.295393","0.289778","0.281213"
"20090106","0.150538","0.143552","0.154255","0.157333","0.301328","0.294525","0.284826"
"20090107","0.158602","0.131387","0.122340","0.144000","0.301557","0.296357","0.287010"
"20090108","0.118280","0.094891","0.117021","0.117333","0.294252","0.293753","0.286814"
"20090109","0.107527","0.090024","0.103723","0.104000","0.285653","0.289572","0.285552"
"20090112","0.091398","0.080292","0.095745","0.096000","0.277684","0.284920","0.283758"
"20090113","0.086022","0.077859","0.090426","0.098667","0.273117","0.281525","0.282353"
"20090114","0.091398","0.075426","0.095745","0.096000","0.269326","0.278336","0.280864"
"20090115","0.075269","0.060827","0.077128","0.080000","0.262325","0.273266","0.278214"
"20090116","0.075269","0.072993","0.082447","0.101333","0.263623","0.272399","0.277554"
"20090119","0.096774","0.077859","0.087766","0.096000","0.262997","0.270870","0.276522"
"20090120","0.080645","0.070560","0.082447","0.098667","0.263325","0.270029","0.275805"
"20090121","0.080645","0.065693","0.077128","0.077333","0.257579","0.266059","0.273420"
"20090122","0.077957","0.058394","0.074468","0.077333","0.253747","0.262811","0.271262"
"20090123","0.069892","0.053528","0.074468","0.080000","0.251939","0.260563","0.269527"
"20090127","0.075269","0.058394","0.079787","0.085333","0.252225","0.259545","0.268391"
"20090128","0.077957","0.060827","0.079787","0.077333","0.250178","0.257481","0.266712"
"20090129","0.075269","0.055961","0.074468","0.077333","0.248814","0.255792","0.265193"
"20090130","0.067204","0.053528","0.074468","0.077333","0.247904","0.254411","0.263819"
"20090202","0.069892","0.053528","0.074468","0.077333","0.247298","0.253280","0.262575"
"20090203","0.069892","0.053528","0.077128","0.080000","0.247639","0.252766","0.261667"
"20090204","0.072581","0.058394","0.079787","0.085333","0.249358","0.253165","0.261280"
"20090205","0.075269","0.055961","0.079787","0.080000","0.249013","0.252671","0.260496"
"20090206","0.080645","0.060827","0.077128","0.080000","0.248783","0.252267","0.259786"
"20090209","0.075269","0.055961","0.074468","0.077333","0.247883","0.251527","0.258926"
"20090210","0.067204","0.048662","0.066489","0.066667","0.244301","0.249280","0.257280"
"20090211","0.053763","0.038929","0.050532","0.058667","0.239676","0.246211","0.255140"
"20090212","0.048387","0.043796","0.058511","0.064000","0.238084","0.244520","0.253637"
"20090213","0.053763","0.046229","0.063830","0.066667","0.237768","0.243547","0.252495"
"20090216","0.059140","0.043796","0.066489","0.069333","0.238303","0.243161","0.251679"
"20090217","0.059140","0.041363","0.053191","0.053333","0.234186","0.240384","0.249637"
"20090218","0.045699","0.034063","0.047872","0.056000","0.232186","0.238522","0.248008"
"20090219","0.048387","0.038929","0.058511","0.058667","0.231599","0.237409","0.246750"
"20090220","0.048387","0.034063","0.047872","0.045333","0.227479","0.234447","0.244527"
"20090223","0.040323","0.029197","0.050532","0.050667","0.226224","0.232844","0.242950"
"20090224","0.037634","0.029197","0.045213","0.045333","0.223896","0.230712","0.241088"
"20090225","0.043011","0.029197","0.037234","0.034667","0.219361","0.227326","0.238536"
"20090226","0.026882","0.017032","0.031915","0.040000","0.217829","0.225377","0.236661"
"20090227","0.032258","0.017032","0.034574","0.034667","0.215316","0.222962","0.234530"
"20090302","0.026882","0.014599","0.031915","0.029333","0.212150","0.220165","0.232168"
"20090303","0.018817","0.019465","0.029255","0.040000","0.213021","0.219518","0.230899"
"20090304","0.032258","0.036496","0.039894","0.058667","0.218823","0.221860","0.231271"
"20090305","0.053763","0.041363","0.061170","0.061333","0.223436","0.224186","0.231825"
"20090306","0.051075","0.038929","0.055851","0.058667","0.225766","0.225680","0.232109"
"20090310","0.051075","0.046229","0.061170","0.072000","0.231047","0.228953","0.233451"
"20090311","0.069892","0.055961","0.077128","0.082667","0.237551","0.233271","0.235534"
"20090312","0.075269","0.055961","0.074468","0.077333","0.240396","0.235985","0.236984"
"20090313","0.072581","0.060827","0.082447","0.085333","0.244529","0.239435","0.238948"
"20090316","0.080645","0.063260","0.085106","0.085333","0.247285","0.242258","0.240724"
"20090317","0.077957","0.060827","0.079787","0.088000","0.249868","0.244978","0.242549"
"20090318","0.080645","0.063260","0.079787","0.082667","0.250098","0.246383","0.243765"
"20090319","0.077957","0.070560","0.085106","0.096000","0.253981","0.249584","0.245951"
"20090320","0.088710","0.072993","0.095745","0.098667","0.257314","0.252613","0.248146"
"20090323","0.094086","0.082725","0.101064","0.109333","0.262520","0.256732","0.251001"
"20090324","0.107527","0.090024","0.114362","0.117333","0.268227","0.261333","0.254235"
"20090325","0.107527","0.094891","0.117021","0.120000","0.272778","0.265508","0.257378"
"20090327","0.115591","0.099757","0.122340","0.122667","0.276557","0.269334","0.260439"
"20090330","0.112903","0.094891","0.106383","0.112000","0.276094","0.270823","0.262339"
"20090331","0.104839","0.094891","0.114362","0.114667","0.276531","0.272452","0.264276"
